nohup: ignoring input
Timesteps: 100, Mean reward: 29.58
Mass are now:  [2.84231438 4.30227451 3.93223076]
Timesteps: 58700, Mean reward: 1356.21
updated ranges:  {'mass': (0.19999999999999968, 1.8000000000000007), 'friction': (0.19999999999999968, 1.8000000000000007)}
Mass were:     [2.84231438 4.30227451 3.93223076]
Mass are now:  [1.10782812 3.37927073 6.04024631]
Timesteps: 58800, Mean reward: 1268.53
updated ranges:  {'mass': (0.1499999999999997, 1.8500000000000008), 'friction': (0.1499999999999997, 1.8500000000000008)}
Mass were:     [1.10782812 3.37927073 6.04024631]
Mass are now:  [5.08758911 4.97872876 8.86014264]
Timesteps: 58900, Mean reward: 616.51
Timesteps: 59000, Mean reward: 1275.90
updated ranges:  {'mass': (0.09999999999999969, 1.9000000000000008), 'friction': (0.09999999999999969, 1.9000000000000008)}
Mass were:     [5.08758911 4.97872876 8.86014264]
Mass are now:  [5.1874306  3.54213934 4.22195945]
Timesteps: 59100, Mean reward: 1259.39
updated ranges:  {'mass': (0.049999999999999684, 1.9500000000000008), 'friction': (0.049999999999999684, 1.9500000000000008)}
Mass were:     [5.1874306  3.54213934 4.22195945]
Mass are now:  [3.84642172 4.64846241 3.76219307]
Timesteps: 59200, Mean reward: 1196.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.84642172 4.64846241 3.76219307]
Mass are now:  [6.1700776  4.57374008 5.35602161]
Timesteps: 59300, Mean reward: 632.32
Timesteps: 59400, Mean reward: 1192.12
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.1700776  4.57374008 5.35602161]
Mass are now:  [3.43802473 4.70809362 1.9056072 ]
Timesteps: 59500, Mean reward: 1204.19
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.43802473 4.70809362 1.9056072 ]
Mass are now:  [6.79766857 1.65189638 5.93682241]
Timesteps: 59600, Mean reward: 846.27
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.79766857 1.65189638 5.93682241]
Mass are now:  [2.36650064 0.9312285  4.61837153]
Timesteps: 59700, Mean reward: 892.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.36650064 0.9312285  4.61837153]
Mass are now:  [0.18871821 4.51278933 0.71309299]
Timesteps: 59800, Mean reward: 1086.56
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.18871821 4.51278933 0.71309299]
Mass are now:  [1.84025749 1.09843742 5.68827806]
Timesteps: 59900, Mean reward: 887.85
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.84025749 1.09843742 5.68827806]
Mass are now:  [1.70537633 3.41513011 6.31916021]
Timesteps: 60000, Mean reward: 690.33
Timesteps: 60100, Mean reward: 905.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.70537633 3.41513011 6.31916021]
Mass are now:  [2.05375445 0.93189345 7.71165681]
Timesteps: 60200, Mean reward: 1053.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.05375445 0.93189345 7.71165681]
Mass are now:  [4.95658271 0.9088908  9.75829705]
Timesteps: 60300, Mean reward: 986.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.95658271 0.9088908  9.75829705]
Mass are now:  [4.83073953 1.04591434 4.08462013]
Timesteps: 60400, Mean reward: 987.51
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.83073953 1.04591434 4.08462013]
Mass are now:  [4.28084894 3.83022617 8.87765883]
Timesteps: 60500, Mean reward: 705.30
Timesteps: 60600, Mean reward: 927.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.28084894 3.83022617 8.87765883]
Mass are now:  [3.42495374 4.34343453 1.99600391]
Timesteps: 60700, Mean reward: 1132.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.42495374 4.34343453 1.99600391]
Mass are now:  [0.30322614 4.61536289 7.15149321]
Timesteps: 60800, Mean reward: 1489.27
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.30322614 4.61536289 7.15149321]
Mass are now:  [3.90234314 1.44556952 4.79619721]
Timesteps: 60900, Mean reward: 1166.97
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.90234314 1.44556952 4.79619721]
Mass are now:  [4.46325648 0.71192078 3.84037925]
Timesteps: 61000, Mean reward: 1312.13
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.46325648 0.71192078 3.84037925]
Mass are now:  [4.88285539 3.86256716 9.79725932]
Timesteps: 61100, Mean reward: 1278.11
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.88285539 3.86256716 9.79725932]
Mass are now:  [5.436091   4.04324273 6.84954354]
Timesteps: 61200, Mean reward: 383.27
Timesteps: 61300, Mean reward: 1247.40
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.436091   4.04324273 6.84954354]
Mass are now:  [5.501282   3.87966635 2.97313226]
Timesteps: 61400, Mean reward: 1249.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.501282   3.87966635 2.97313226]
Mass are now:  [0.53662991 0.45779774 5.51464449]
Timesteps: 61500, Mean reward: 916.49
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.53662991 0.45779774 5.51464449]
Mass are now:  [0.18867595 2.60844094 5.72447726]
Timesteps: 61600, Mean reward: 395.13
Timesteps: 61700, Mean reward: 1127.55
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.18867595 2.60844094 5.72447726]
Mass are now:  [0.06178788 1.47122061 2.38647539]
Timesteps: 61800, Mean reward: 461.29
Timesteps: 61900, Mean reward: 1183.32
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.06178788 1.47122061 2.38647539]
Mass are now:  [6.77549594 1.10340639 5.70485413]
Timesteps: 62000, Mean reward: 803.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.77549594 1.10340639 5.70485413]
Mass are now:  [3.74276822 2.7046694  9.69070115]
Timesteps: 62100, Mean reward: 960.78
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.74276822 2.7046694  9.69070115]
Mass are now:  [7.64499091 1.84344585 3.73004331]
Timesteps: 62200, Mean reward: 1126.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.64499091 1.84344585 3.73004331]
Mass are now:  [2.8237489  2.61069471 9.28535921]
Timesteps: 62300, Mean reward: 1202.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.8237489  2.61069471 9.28535921]
Mass are now:  [3.16823355 4.77644806 5.8098708 ]
Timesteps: 62400, Mean reward: 1260.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.16823355 4.77644806 5.8098708 ]
Mass are now:  [7.23478046 1.74089731 8.77084232]
Timesteps: 62500, Mean reward: 655.70
Timesteps: 62600, Mean reward: 961.81
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.23478046 1.74089731 8.77084232]
Mass are now:  [4.3812694  1.09255514 9.42327629]
Timesteps: 62700, Mean reward: 1097.17
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.3812694  1.09255514 9.42327629]
Mass are now:  [1.93756174 2.41025607 7.03574573]
Timesteps: 62800, Mean reward: 1078.49
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.93756174 2.41025607 7.03574573]
Mass are now:  [7.09332907 1.77921491 4.03307299]
Timesteps: 62900, Mean reward: 1253.73
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.09332907 1.77921491 4.03307299]
Mass are now:  [1.51527043 1.39641504 9.4280675 ]
Timesteps: 63000, Mean reward: 899.82
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.51527043 1.39641504 9.4280675 ]
Mass are now:  [0.2199463  2.38139833 6.80017328]
Timesteps: 63100, Mean reward: 1125.82
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.2199463  2.38139833 6.80017328]
Mass are now:  [7.24403368 3.76407338 6.86324465]
Timesteps: 63200, Mean reward: 904.83
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.24403368 3.76407338 6.86324465]
Mass are now:  [7.64082724 3.72133096 5.61950924]
Timesteps: 63300, Mean reward: 1016.65
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.64082724 3.72133096 5.61950924]
Mass are now:  [0.25437599 2.29787092 6.74755699]
Timesteps: 63400, Mean reward: 624.54
Timesteps: 63500, Mean reward: 409.34
Timesteps: 63600, Mean reward: 433.65
Timesteps: 63700, Mean reward: 609.92
Timesteps: 63800, Mean reward: 570.20
Timesteps: 63900, Mean reward: 623.36
Timesteps: 64000, Mean reward: 538.58
Timesteps: 64100, Mean reward: 459.06
Timesteps: 64200, Mean reward: 527.20
Timesteps: 64300, Mean reward: 716.41
Timesteps: 64400, Mean reward: 528.49
Timesteps: 64500, Mean reward: 1340.73
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.25437599 2.29787092 6.74755699]
Mass are now:  [7.13373026 4.45014168 9.04503456]
Timesteps: 64600, Mean reward: 1168.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.13373026 4.45014168 9.04503456]
Mass are now:  [5.06085805 0.39967147 0.16444929]
Timesteps: 64700, Mean reward: 541.07
Timesteps: 64800, Mean reward: 549.70
Timesteps: 64900, Mean reward: 968.57
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.06085805 0.39967147 0.16444929]
Mass are now:  [2.49509288 4.63132689 7.89841053]
Timesteps: 65000, Mean reward: 832.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.49509288 4.63132689 7.89841053]
Mass are now:  [0.16607994 1.84953764 8.19297701]
Timesteps: 65100, Mean reward: 974.54
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.16607994 1.84953764 8.19297701]
Mass are now:  [1.48476557 4.29262657 5.00915653]
Timesteps: 65200, Mean reward: 739.44
Timesteps: 65300, Mean reward: 769.42
Timesteps: 65400, Mean reward: 886.77
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.48476557 4.29262657 5.00915653]
Mass are now:  [0.95582189 4.08756441 7.72806582]
Timesteps: 65500, Mean reward: 514.04
Timesteps: 65600, Mean reward: 756.65
Timesteps: 65700, Mean reward: 837.45
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.95582189 4.08756441 7.72806582]
Mass are now:  [1.58852334 3.588316   8.32620013]
Timesteps: 65800, Mean reward: 1095.41
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.58852334 3.588316   8.32620013]
Mass are now:  [7.44498896 0.48254545 5.05756584]
Timesteps: 65900, Mean reward: 1273.36
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.44498896 0.48254545 5.05756584]
Mass are now:  [2.40008285 2.2026544  8.93924198]
Timesteps: 66000, Mean reward: 735.38
Timesteps: 66100, Mean reward: 597.01
Timesteps: 66200, Mean reward: 1157.26
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.40008285 2.2026544  8.93924198]
Mass are now:  [0.77560112 3.48067673 7.31986611]
Timesteps: 66300, Mean reward: 1196.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.77560112 3.48067673 7.31986611]
Mass are now:  [0.14653683 0.37606471 8.81887067]
Timesteps: 66400, Mean reward: 1134.08
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.14653683 0.37606471 8.81887067]
Mass are now:  [3.08983832 0.82567771 6.54511469]
Timesteps: 66500, Mean reward: 1398.96
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.08983832 0.82567771 6.54511469]
Mass are now:  [4.71319202 2.81131391 9.03084025]
Timesteps: 66600, Mean reward: 1221.31
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.71319202 2.81131391 9.03084025]
Mass are now:  [5.34094716 3.31965404 5.64853959]
Timesteps: 66700, Mean reward: 1419.29
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.34094716 3.31965404 5.64853959]
Mass are now:  [4.13683579 4.48228807 6.99912658]
Timesteps: 66800, Mean reward: 1333.77
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.13683579 4.48228807 6.99912658]
Mass are now:  [4.89737754 0.74778814 7.59050148]
Timesteps: 66900, Mean reward: 1109.33
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.89737754 0.74778814 7.59050148]
Mass are now:  [0.27678917 1.58979792 3.02924862]
Timesteps: 67000, Mean reward: 1311.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.27678917 1.58979792 3.02924862]
Mass are now:  [6.44974594 4.63538236 0.33347953]
Timesteps: 67100, Mean reward: 1306.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.44974594 4.63538236 0.33347953]
Mass are now:  [5.5849095  5.34729587 7.05665719]
Timesteps: 67200, Mean reward: 1386.97
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.5849095  5.34729587 7.05665719]
Mass are now:  [7.47641335 4.10556923 2.75793688]
Timesteps: 67300, Mean reward: 1239.86
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.47641335 4.10556923 2.75793688]
Mass are now:  [7.30430997 0.85205201 4.24192549]
Timesteps: 67400, Mean reward: 1023.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.30430997 0.85205201 4.24192549]
Mass are now:  [1.05126158 3.58129467 8.77690084]
Timesteps: 67500, Mean reward: 1194.92
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.05126158 3.58129467 8.77690084]
Mass are now:  [2.08552241 3.92807295 7.41233954]
Timesteps: 67600, Mean reward: 1309.49
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.08552241 3.92807295 7.41233954]
Mass are now:  [3.48460358 0.87129777 7.81373107]
Timesteps: 67700, Mean reward: 1244.00
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.48460358 0.87129777 7.81373107]
Mass are now:  [1.22395552 4.41535426 1.86940737]
Timesteps: 67800, Mean reward: 1333.44
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.22395552 4.41535426 1.86940737]
Mass are now:  [6.10807855 4.552034   9.9954126 ]
Timesteps: 67900, Mean reward: 724.94
Timesteps: 68000, Mean reward: 388.94
Timesteps: 68100, Mean reward: 900.12
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.10807855 4.552034   9.9954126 ]
Mass are now:  [6.90353227 2.31581338 4.25509809]
Timesteps: 68200, Mean reward: 718.43
Timesteps: 68300, Mean reward: 684.18
Timesteps: 68400, Mean reward: 895.21
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.90353227 2.31581338 4.25509809]
Mass are now:  [0.01545269 4.15897538 2.04484779]
Timesteps: 68500, Mean reward: 1320.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.01545269 4.15897538 2.04484779]
Mass are now:  [2.34163785 4.3382341  3.72579867]
Timesteps: 68600, Mean reward: 637.79
Timesteps: 68700, Mean reward: 976.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.34163785 4.3382341  3.72579867]
Mass are now:  [0.0484225  1.27698474 8.48453866]
Timesteps: 68800, Mean reward: 749.98
Timesteps: 68900, Mean reward: 597.06
Timesteps: 69000, Mean reward: 538.12
Timesteps: 69100, Mean reward: 679.02
Timesteps: 69200, Mean reward: 579.18
Timesteps: 69300, Mean reward: 623.81
Timesteps: 69400, Mean reward: 590.69
Timesteps: 69500, Mean reward: 1252.76
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.0484225  1.27698474 8.48453866]
Mass are now:  [2.15969789 1.41727502 7.81601163]
Timesteps: 69600, Mean reward: 785.85
Timesteps: 69700, Mean reward: 779.64
Timesteps: 69800, Mean reward: 604.19
Timesteps: 69900, Mean reward: 534.29
Timesteps: 70000, Mean reward: 553.08
Timesteps: 70100, Mean reward: 1264.17
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.15969789 1.41727502 7.81601163]
Mass are now:  [7.59786104 3.90286962 7.04633639]
Timesteps: 70200, Mean reward: 610.45
Timesteps: 70300, Mean reward: 595.52
Timesteps: 70400, Mean reward: 1381.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.59786104 3.90286962 7.04633639]
Mass are now:  [1.05980095 3.04435352 5.85465186]
Timesteps: 70500, Mean reward: 1045.06
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.05980095 3.04435352 5.85465186]
Mass are now:  [4.60978076 3.61986157 1.80214046]
Timesteps: 70600, Mean reward: 608.47
Timesteps: 70700, Mean reward: 696.91
Timesteps: 70800, Mean reward: 518.10
Timesteps: 70900, Mean reward: 1304.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.60978076 3.61986157 1.80214046]
Mass are now:  [6.08202724 4.15570988 4.0266425 ]
Timesteps: 71000, Mean reward: 923.25
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.08202724 4.15570988 4.0266425 ]
Mass are now:  [0.83492922 4.31486808 1.93819147]
Timesteps: 71100, Mean reward: 1315.96
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.83492922 4.31486808 1.93819147]
Mass are now:  [ 1.05863996  1.0211211  10.06171274]
Timesteps: 71200, Mean reward: 786.78
Timesteps: 71300, Mean reward: 708.12
Timesteps: 71400, Mean reward: 794.96
Timesteps: 71500, Mean reward: 1415.22
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [ 1.05863996  1.0211211  10.06171274]
Mass are now:  [5.65849211 0.87538277 2.3572041 ]
Timesteps: 71600, Mean reward: 1268.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.65849211 0.87538277 2.3572041 ]
Mass are now:  [6.41926772 1.67779014 7.83256382]
Timesteps: 71700, Mean reward: 1491.74
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.41926772 1.67779014 7.83256382]
Mass are now:  [2.77624162 4.76355533 0.71181777]
Timesteps: 71800, Mean reward: 1515.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.77624162 4.76355533 0.71181777]
Mass are now:  [6.77562217 4.60448798 5.02948583]
Timesteps: 71900, Mean reward: 548.59
Timesteps: 72000, Mean reward: 530.25
Timesteps: 72100, Mean reward: 1459.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.77562217 4.60448798 5.02948583]
Mass are now:  [7.7146203  3.95729374 5.2460833 ]
Timesteps: 72200, Mean reward: 596.72
Timesteps: 72300, Mean reward: 1495.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.7146203  3.95729374 5.2460833 ]
Mass are now:  [2.60709994 1.81693139 9.13530633]
Timesteps: 72400, Mean reward: 1443.67
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.60709994 1.81693139 9.13530633]
Mass are now:  [3.55452419 3.26980275 4.685856  ]
Timesteps: 72500, Mean reward: 1536.14
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.55452419 3.26980275 4.685856  ]
Mass are now:  [6.42632977 2.2707779  1.29434327]
Timesteps: 72600, Mean reward: 562.36
Timesteps: 72700, Mean reward: 1319.64
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.42632977 2.2707779  1.29434327]
Mass are now:  [7.56813408 1.28542074 7.65742551]
Timesteps: 72800, Mean reward: 1440.76
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.56813408 1.28542074 7.65742551]
Mass are now:  [3.4973816  3.73128988 6.11833442]
Timesteps: 72900, Mean reward: 1404.43
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.4973816  3.73128988 6.11833442]
Mass are now:  [2.12335237 3.87720942 1.63347538]
Timesteps: 73000, Mean reward: 1391.97
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.12335237 3.87720942 1.63347538]
Mass are now:  [7.63910289 1.15646652 4.2572578 ]
Timesteps: 73100, Mean reward: 1567.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.63910289 1.15646652 4.2572578 ]
Mass are now:  [0.49745255 2.5046547  7.88422518]
Timesteps: 73200, Mean reward: 1487.02
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.49745255 2.5046547  7.88422518]
Mass are now:  [1.51371796 4.68859813 6.13880866]
Timesteps: 73300, Mean reward: 1509.93
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.51371796 4.68859813 6.13880866]
Mass are now:  [0.55470824 2.400798   6.75960942]
Timesteps: 73400, Mean reward: 1393.67
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.55470824 2.400798   6.75960942]
Mass are now:  [5.16553306 2.32962104 8.7166018 ]
Timesteps: 73500, Mean reward: 1183.02
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.16553306 2.32962104 8.7166018 ]
Mass are now:  [ 1.45101419  0.94011898 10.14741953]
Timesteps: 73600, Mean reward: 1417.38
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [ 1.45101419  0.94011898 10.14741953]
Mass are now:  [3.00674016 2.91248767 8.40281567]
Timesteps: 73700, Mean reward: 1421.69
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.00674016 2.91248767 8.40281567]
Mass are now:  [4.7887674  5.02248315 9.51457081]
Timesteps: 73800, Mean reward: 701.45
Timesteps: 73900, Mean reward: 1221.15
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.7887674  5.02248315 9.51457081]
Mass are now:  [3.61378301 1.93877513 2.08134886]
Timesteps: 74000, Mean reward: 1024.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.61378301 1.93877513 2.08134886]
Mass are now:  [4.5231707  0.29998207 0.95116154]
Timesteps: 74100, Mean reward: 757.93
Timesteps: 74200, Mean reward: 1519.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.5231707  0.29998207 0.95116154]
Mass are now:  [5.76949201 3.23804411 7.71253458]
Timesteps: 74300, Mean reward: 1238.43
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.76949201 3.23804411 7.71253458]
Mass are now:  [0.48827405 0.35323198 0.70395882]
Timesteps: 74400, Mean reward: 696.63
Timesteps: 74500, Mean reward: 593.43
Timesteps: 74600, Mean reward: 1244.15
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.48827405 0.35323198 0.70395882]
Mass are now:  [5.30970992 2.00763025 0.7724496 ]
Timesteps: 74700, Mean reward: 1228.35
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.30970992 2.00763025 0.7724496 ]
Mass are now:  [2.06767581 1.19197793 2.2068828 ]
Timesteps: 74800, Mean reward: 920.94
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.06767581 1.19197793 2.2068828 ]
Mass are now:  [1.44803196 5.08624302 2.43147136]
Timesteps: 74900, Mean reward: 1286.73
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.44803196 5.08624302 2.43147136]
Mass are now:  [2.09719179 1.94356323 7.94331727]
Timesteps: 75000, Mean reward: 1100.98
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.09719179 1.94356323 7.94331727]
Mass are now:  [3.02965445 4.80012015 2.56678716]
Timesteps: 75100, Mean reward: 1376.22
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.02965445 4.80012015 2.56678716]
Mass are now:  [5.83295916 0.58228311 6.44486057]
Timesteps: 75200, Mean reward: 1359.66
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.83295916 0.58228311 6.44486057]
Mass are now:  [7.71132672 2.38528214 1.98064974]
Timesteps: 75300, Mean reward: 537.95
Timesteps: 75400, Mean reward: 1370.18
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.71132672 2.38528214 1.98064974]
Mass are now:  [7.68630232 2.61904028 4.83449631]
Timesteps: 75500, Mean reward: 1307.35
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.68630232 2.61904028 4.83449631]
Mass are now:  [7.31107035 0.86848601 6.86609221]
Timesteps: 75600, Mean reward: 1421.81
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.31107035 0.86848601 6.86609221]
Mass are now:  [6.63451609 0.02557948 3.25088327]
Timesteps: 75700, Mean reward: 1420.74
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.63451609 0.02557948 3.25088327]
Mass are now:  [2.41475196 2.65069698 8.47769027]
Timesteps: 75800, Mean reward: 1478.22
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.41475196 2.65069698 8.47769027]
Mass are now:  [0.14145409 0.58415348 4.04481911]
Timesteps: 75900, Mean reward: 1428.02
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.14145409 0.58415348 4.04481911]
Mass are now:  [2.04305639 1.28965707 1.86544728]
Timesteps: 76000, Mean reward: 1508.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.04305639 1.28965707 1.86544728]
Mass are now:  [7.27221438 3.59644907 5.53008053]
Timesteps: 76100, Mean reward: 1433.47
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.27221438 3.59644907 5.53008053]
Mass are now:  [0.56574003 4.74652742 8.38944529]
Timesteps: 76200, Mean reward: 1462.82
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.56574003 4.74652742 8.38944529]
Mass are now:  [4.85682461 2.48568365 0.47359324]
Timesteps: 76300, Mean reward: 1295.72
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.85682461 2.48568365 0.47359324]
Mass are now:  [1.50021281 4.35247919 2.80490622]
Timesteps: 76400, Mean reward: 1210.78
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.50021281 4.35247919 2.80490622]
Mass are now:  [1.36195178 1.06873356 1.07854159]
Timesteps: 76500, Mean reward: 1514.11
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.36195178 1.06873356 1.07854159]
Mass are now:  [0.47836213 0.85274127 6.83166624]
