nohup: ignoring input
Timesteps: 100, Mean reward: 29.30
Mass were:     [4.2425169  3.7989971  6.24230463]
Mass are now:  [4.03437485 2.84963253 5.57314886]
Timesteps: 176000, Mean reward: 1426.25
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.03437485 2.84963253 5.57314886]
Mass are now:  [3.43442676 3.49504791 2.57540156]
Timesteps: 176100, Mean reward: 1298.96
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.43442676 3.49504791 2.57540156]
Mass are now:  [4.90468843 4.00282145 6.21518462]
Timesteps: 176200, Mean reward: 1417.49
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.90468843 4.00282145 6.21518462]
Mass are now:  [5.0686543  3.75689552 6.59991063]
Timesteps: 176300, Mean reward: 1405.73
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.0686543  3.75689552 6.59991063]
Mass are now:  [3.56956795 2.2414172  4.55777169]
Timesteps: 176400, Mean reward: 1446.73
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.56956795 2.2414172  4.55777169]
Mass are now:  [3.5888986  3.99864538 3.56674994]
Timesteps: 176500, Mean reward: 1332.20
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.5888986  3.99864538 3.56674994]
Mass are now:  [3.92550523 2.57745379 4.38314676]
Timesteps: 176600, Mean reward: 1318.43
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.92550523 2.57745379 4.38314676]
Mass are now:  [2.76820437 3.58869218 7.40250929]
Timesteps: 176700, Mean reward: 1346.76
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.76820437 3.58869218 7.40250929]
Mass are now:  [4.3786918  2.22048551 3.81152891]
Timesteps: 176800, Mean reward: 974.88
Timesteps: 176900, Mean reward: 1013.76
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.3786918  2.22048551 3.81152891]
Mass are now:  [5.41544866 3.37077208 7.03567467]
Timesteps: 177000, Mean reward: 1290.27
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.41544866 3.37077208 7.03567467]
Mass are now:  [3.21458288 1.73767816 3.45874632]
Timesteps: 177100, Mean reward: 1301.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.21458288 1.73767816 3.45874632]
Mass are now:  [5.40121792 2.46108509 3.84006721]
Timesteps: 177200, Mean reward: 1211.15
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.40121792 2.46108509 3.84006721]
Mass are now:  [4.82561102 1.44395161 3.37866526]
Timesteps: 177300, Mean reward: 1283.09
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.82561102 1.44395161 3.37866526]
Mass are now:  [5.37543506 2.95082794 3.49714789]
Timesteps: 177400, Mean reward: 1313.55
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.37543506 2.95082794 3.49714789]
Mass are now:  [5.41955877 3.15401211 3.37663014]
Timesteps: 177500, Mean reward: 1349.99
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.41955877 3.15401211 3.37663014]
Mass are now:  [5.81000448 3.50731525 3.14175791]
Timesteps: 177600, Mean reward: 1335.87
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.81000448 3.50731525 3.14175791]
Mass are now:  [3.16040775 3.42247266 7.25492277]
Timesteps: 177700, Mean reward: 1426.64
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.16040775 3.42247266 7.25492277]
Mass are now:  [3.04176643 2.80475415 6.53418105]
Timesteps: 177800, Mean reward: 1430.29
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.04176643 2.80475415 6.53418105]
Mass are now:  [4.77656107 1.46856803 5.02344718]
Timesteps: 177900, Mean reward: 1334.92
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.77656107 1.46856803 5.02344718]
Mass are now:  [5.23138591 3.96342714 3.74447742]
Timesteps: 178000, Mean reward: 1352.98
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.23138591 3.96342714 3.74447742]
Mass are now:  [3.56842277 4.05848202 3.46196154]
Timesteps: 178100, Mean reward: 1301.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.56842277 4.05848202 3.46196154]
Mass are now:  [2.10026376 3.02970077 4.80857082]
Timesteps: 178200, Mean reward: 1324.81
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.10026376 3.02970077 4.80857082]
Mass are now:  [3.48790763 4.01802997 2.70087068]
Timesteps: 178300, Mean reward: 1393.71
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.48790763 4.01802997 2.70087068]
Mass are now:  [3.05886353 2.78299871 2.5813381 ]
Timesteps: 178400, Mean reward: 1366.28
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.05886353 2.78299871 2.5813381 ]
Mass are now:  [4.18663912 2.41947587 5.12057411]
Timesteps: 178500, Mean reward: 941.10
Timesteps: 178600, Mean reward: 1291.44
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.18663912 2.41947587 5.12057411]
Mass are now:  [2.78844257 2.85860598 4.18949901]
Timesteps: 178700, Mean reward: 1312.46
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.78844257 2.85860598 4.18949901]
Mass are now:  [5.86333522 2.01725627 5.09680496]
Timesteps: 178800, Mean reward: 1219.59
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.86333522 2.01725627 5.09680496]
Mass are now:  [2.35392639 3.64860061 6.40824279]
Timesteps: 178900, Mean reward: 1327.41
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.35392639 3.64860061 6.40824279]
Mass are now:  [2.84701457 2.96116612 5.70209724]
Timesteps: 179000, Mean reward: 1076.94
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.84701457 2.96116612 5.70209724]
Mass are now:  [5.46184105 1.88036799 3.40639433]
Timesteps: 179100, Mean reward: 1327.33
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.46184105 1.88036799 3.40639433]
Mass are now:  [2.93364074 1.90324018 6.4888041 ]
Timesteps: 179200, Mean reward: 1351.36
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.93364074 1.90324018 6.4888041 ]
Mass are now:  [2.80602417 3.36947501 4.09152745]
Timesteps: 179300, Mean reward: 1353.99
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.80602417 3.36947501 4.09152745]
Mass are now:  [2.82934047 2.60546343 5.20633953]
Timesteps: 179400, Mean reward: 1360.93
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.82934047 2.60546343 5.20633953]
Mass are now:  [4.00230875 3.06430672 6.77135571]
Timesteps: 179500, Mean reward: 1435.54
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.00230875 3.06430672 6.77135571]
Mass are now:  [5.11829564 2.3450861  3.76509722]
Timesteps: 179600, Mean reward: 1262.49
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.11829564 2.3450861  3.76509722]
Mass are now:  [5.47512385 2.98912962 3.34566463]
Timesteps: 179700, Mean reward: 1339.34
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.47512385 2.98912962 3.34566463]
Mass are now:  [4.32475273 3.4371148  6.60086211]
Timesteps: 179800, Mean reward: 1289.23
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.32475273 3.4371148  6.60086211]
Mass are now:  [2.0048831  1.46831903 7.29862907]
Timesteps: 179900, Mean reward: 1020.97
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.0048831  1.46831903 7.29862907]
Mass are now:  [3.18951083 2.33240642 6.96392358]
Timesteps: 180000, Mean reward: 1308.54
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.18951083 2.33240642 6.96392358]
Mass are now:  [5.00383747 4.0387683  6.44778172]
Timesteps: 180100, Mean reward: 1255.76
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.00383747 4.0387683  6.44778172]
Mass are now:  [4.0044686  3.26426038 6.09799233]
Timesteps: 180200, Mean reward: 1254.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.0044686  3.26426038 6.09799233]
Mass are now:  [4.21939884 3.67289633 6.20610765]
Timesteps: 180300, Mean reward: 1395.64
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.21939884 3.67289633 6.20610765]
Mass are now:  [3.37724025 3.2745451  4.08949648]
Timesteps: 180400, Mean reward: 1438.78
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.37724025 3.2745451  4.08949648]
Mass are now:  [4.33227777 3.87475426 5.74825854]
Timesteps: 180500, Mean reward: 1438.72
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.33227777 3.87475426 5.74825854]
Mass are now:  [3.01072768 1.85452228 3.40222907]
Timesteps: 180600, Mean reward: 638.74
Timesteps: 180700, Mean reward: 1341.60
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.01072768 1.85452228 3.40222907]
Mass are now:  [3.68553001 1.99528368 4.91137265]
Timesteps: 180800, Mean reward: 1392.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.68553001 1.99528368 4.91137265]
Mass are now:  [2.26008606 1.4935104  5.39072571]
Timesteps: 180900, Mean reward: 650.38
Timesteps: 181000, Mean reward: 1259.12
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.26008606 1.4935104  5.39072571]
Mass are now:  [3.32865569 2.61824963 4.02617952]
Timesteps: 181100, Mean reward: 1364.10
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.32865569 2.61824963 4.02617952]
Mass are now:  [2.24062152 3.67987225 6.67927752]
Timesteps: 181200, Mean reward: 1279.36
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.24062152 3.67987225 6.67927752]
Mass are now:  [4.76399071 4.04402357 5.96873078]
Timesteps: 181300, Mean reward: 1281.10
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.76399071 4.04402357 5.96873078]
Mass are now:  [5.57977241 3.4981436  6.07803356]
Timesteps: 181400, Mean reward: 1273.76
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.57977241 3.4981436  6.07803356]
Mass are now:  [2.34974204 2.7946863  4.11837297]
Timesteps: 181500, Mean reward: 1270.86
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.34974204 2.7946863  4.11837297]
Mass are now:  [4.50311447 3.73929685 2.76446999]
Timesteps: 181600, Mean reward: 1260.73
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.50311447 3.73929685 2.76446999]
Mass are now:  [5.70260524 2.96961122 6.4991734 ]
Timesteps: 181700, Mean reward: 1276.06
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.70260524 2.96961122 6.4991734 ]
Mass are now:  [5.00989464 4.02379104 6.48080328]
Timesteps: 181800, Mean reward: 1377.46
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.00989464 4.02379104 6.48080328]
Mass are now:  [3.66187    1.41543703 2.74560443]
Timesteps: 181900, Mean reward: 1370.21
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.66187    1.41543703 2.74560443]
Mass are now:  [2.40066339 1.48100164 3.37883094]
Timesteps: 182000, Mean reward: 1271.93
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.40066339 1.48100164 3.37883094]
Mass are now:  [4.28587829 3.2807291  3.41062547]
Timesteps: 182100, Mean reward: 813.89
Timesteps: 182200, Mean reward: 1351.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.28587829 3.2807291  3.41062547]
Mass are now:  [5.8860277  3.53719794 6.41781561]
Timesteps: 182300, Mean reward: 1409.44
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.8860277  3.53719794 6.41781561]
Mass are now:  [3.59479295 1.35746831 4.6909783 ]
Timesteps: 182400, Mean reward: 1404.06
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.59479295 1.35746831 4.6909783 ]
Mass are now:  [5.83360777 2.13577377 4.4671126 ]
Timesteps: 182500, Mean reward: 1415.04
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.83360777 2.13577377 4.4671126 ]
Mass are now:  [3.8243976  3.11551443 7.49469498]
Timesteps: 182600, Mean reward: 1305.60
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.8243976  3.11551443 7.49469498]
Mass are now:  [4.70887521 3.29477996 6.86586985]
Timesteps: 182700, Mean reward: 1280.12
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.70887521 3.29477996 6.86586985]
Mass are now:  [2.84687865 3.36160304 6.90512483]
Timesteps: 182800, Mean reward: 1377.64
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.84687865 3.36160304 6.90512483]
Mass are now:  [3.18371686 3.07340932 5.09755974]
Timesteps: 182900, Mean reward: 1392.73
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.18371686 3.07340932 5.09755974]
Mass are now:  [3.89619731 2.73931038 5.25299707]
Timesteps: 183000, Mean reward: 1342.72
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.89619731 2.73931038 5.25299707]
Mass are now:  [2.35193095 2.52332338 3.02338255]
Timesteps: 183100, Mean reward: 1329.26
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.35193095 2.52332338 3.02338255]
Mass are now:  [5.12119528 2.7212229  6.08277548]
Timesteps: 183200, Mean reward: 1496.52
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.12119528 2.7212229  6.08277548]
Mass are now:  [5.11918838 3.61296559 3.88356752]
Timesteps: 183300, Mean reward: 1397.30
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.11918838 3.61296559 3.88356752]
Mass are now:  [3.70183871 1.69231404 7.26107856]
Timesteps: 183400, Mean reward: 1403.50
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.70183871 1.69231404 7.26107856]
Mass are now:  [4.45389466 2.62336238 4.59486614]
Timesteps: 183500, Mean reward: 1410.17
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.45389466 2.62336238 4.59486614]
Mass are now:  [4.53182391 3.01333981 3.31844614]
Timesteps: 183600, Mean reward: 1386.48
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.53182391 3.01333981 3.31844614]
Mass are now:  [3.04940223 3.04261811 2.91294566]
Timesteps: 183700, Mean reward: 1364.65
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.04940223 3.04261811 2.91294566]
Mass are now:  [5.25706257 1.73563558 3.76877637]
Timesteps: 183800, Mean reward: 1109.86
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.25706257 1.73563558 3.76877637]
Mass are now:  [5.41193246 2.77261762 7.50680155]
Timesteps: 183900, Mean reward: 526.19
Timesteps: 184000, Mean reward: 1322.89
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.41193246 2.77261762 7.50680155]
Mass are now:  [4.8750177  1.84756539 6.61894454]
Timesteps: 184100, Mean reward: 1370.50
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.8750177  1.84756539 6.61894454]
Mass are now:  [5.73240711 3.38559664 5.17412226]
Timesteps: 184200, Mean reward: 1434.36
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.73240711 3.38559664 5.17412226]
Mass are now:  [4.22281796 3.79121148 7.25494481]
Timesteps: 184300, Mean reward: 754.73
Timesteps: 184400, Mean reward: 1297.06
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.22281796 3.79121148 7.25494481]
Mass are now:  [2.39806554 2.51113886 2.71753876]
Timesteps: 184500, Mean reward: 526.68
Timesteps: 184600, Mean reward: 1220.75
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.39806554 2.51113886 2.71753876]
Mass are now:  [2.6722606  2.6537678  6.96089084]
Timesteps: 184700, Mean reward: 1239.71
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.6722606  2.6537678  6.96089084]
Mass are now:  [2.41185864 3.93410046 2.59608639]
Timesteps: 184800, Mean reward: 1340.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.41185864 3.93410046 2.59608639]
Mass are now:  [2.03172959 2.8605362  5.33045342]
Timesteps: 184900, Mean reward: 1313.17
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.03172959 2.8605362  5.33045342]
Mass are now:  [4.98311987 3.09816979 7.00419542]
Timesteps: 185000, Mean reward: 595.43
Timesteps: 185100, Mean reward: 1265.35
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.98311987 3.09816979 7.00419542]
Mass are now:  [4.74187092 2.32016794 5.6954565 ]
Timesteps: 185200, Mean reward: 1269.63
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.74187092 2.32016794 5.6954565 ]
Mass are now:  [4.1295514  1.36892886 4.28005908]
Timesteps: 185300, Mean reward: 1254.82
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.1295514  1.36892886 4.28005908]
Mass are now:  [2.13175679 2.17671158 3.6682674 ]
Timesteps: 185400, Mean reward: 1253.39
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.13175679 2.17671158 3.6682674 ]
Mass are now:  [4.16504243 3.57399119 6.31746282]
Timesteps: 185500, Mean reward: 874.90
Timesteps: 185600, Mean reward: 1286.80
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.16504243 3.57399119 6.31746282]
Mass are now:  [3.40798391 1.86445368 6.3628689 ]
Timesteps: 185700, Mean reward: 1254.59
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.40798391 1.86445368 6.3628689 ]
Mass are now:  [5.21948835 3.65821769 7.51802807]
Timesteps: 185800, Mean reward: 1279.79
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.21948835 3.65821769 7.51802807]
Mass are now:  [5.3034566  4.02271145 7.28384213]
Timesteps: 185900, Mean reward: 1330.84
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.3034566  4.02271145 7.28384213]
Mass are now:  [5.5798168  2.2030824  5.08665695]
Timesteps: 186000, Mean reward: 1353.21
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.5798168  2.2030824  5.08665695]
Mass are now:  [5.75395925 2.2004253  6.4589055 ]
Timesteps: 186100, Mean reward: 923.15
Timesteps: 186200, Mean reward: 1362.60
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.75395925 2.2004253  6.4589055 ]
Mass are now:  [4.17527399 2.23272784 6.03526144]
Timesteps: 186300, Mean reward: 1401.09
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.17527399 2.23272784 6.03526144]
Mass are now:  [2.33200429 3.4468964  5.53112575]
Timesteps: 186400, Mean reward: 1362.81
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.33200429 3.4468964  5.53112575]
Mass are now:  [2.2177938  3.70213197 3.51705176]
Timesteps: 186500, Mean reward: 1365.34
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.2177938  3.70213197 3.51705176]
Mass are now:  [5.81829254 1.90751049 6.60376974]
Timesteps: 186600, Mean reward: 1238.40
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.81829254 1.90751049 6.60376974]
Mass are now:  [4.18959492 3.37581408 3.79445074]
Timesteps: 186700, Mean reward: 1341.86
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.18959492 3.37581408 3.79445074]
Mass are now:  [4.35559187 3.22316406 6.95501616]
Timesteps: 186800, Mean reward: 1206.47
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.35559187 3.22316406 6.95501616]
Mass are now:  [5.02049463 2.27502862 5.94922094]
Timesteps: 186900, Mean reward: 1184.92
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.02049463 2.27502862 5.94922094]
Mass are now:  [2.87061246 3.2956855  4.7189679 ]
Timesteps: 187000, Mean reward: 1304.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.87061246 3.2956855  4.7189679 ]
Mass are now:  [2.87130985 3.44741334 6.1867985 ]
Timesteps: 187100, Mean reward: 734.88
Timesteps: 187200, Mean reward: 1348.98
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.87130985 3.44741334 6.1867985 ]
Mass are now:  [2.6552433  1.55005758 6.14491278]
Timesteps: 187300, Mean reward: 779.56
Timesteps: 187400, Mean reward: 1305.97
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.6552433  1.55005758 6.14491278]
Mass are now:  [2.24103136 3.56945577 5.77417889]
Timesteps: 187500, Mean reward: 1355.18
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.24103136 3.56945577 5.77417889]
Mass are now:  [2.69343519 3.70109989 5.15094025]
Timesteps: 187600, Mean reward: 1272.53
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.69343519 3.70109989 5.15094025]
Mass are now:  [4.86520087 4.06595394 4.37242453]
Timesteps: 187700, Mean reward: 1268.04
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.86520087 4.06595394 4.37242453]
Mass are now:  [5.29031726 2.08122098 3.22802332]
Timesteps: 187800, Mean reward: 1358.02
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.29031726 2.08122098 3.22802332]
Mass are now:  [3.75560918 2.63884531 4.08933397]
Timesteps: 187900, Mean reward: 1291.08
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.75560918 2.63884531 4.08933397]
Mass are now:  [5.33619032 3.63803663 3.97269362]
Timesteps: 188000, Mean reward: 809.78
Timesteps: 188100, Mean reward: 513.89
Timesteps: 188200, Mean reward: 1257.21
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.33619032 3.63803663 3.97269362]
Mass are now:  [4.80160969 2.67714135 3.04973274]
Timesteps: 188300, Mean reward: 1286.47
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.80160969 2.67714135 3.04973274]
Mass are now:  [5.64877133 1.98652075 3.65469065]
Timesteps: 188400, Mean reward: 1339.50
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.64877133 1.98652075 3.65469065]
Mass are now:  [3.80581485 2.42309856 5.65744445]
Timesteps: 188500, Mean reward: 64.84
Timesteps: 188600, Mean reward: 1249.80
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.80581485 2.42309856 5.65744445]
Mass are now:  [4.54898595 3.53068018 2.64186923]
Timesteps: 188700, Mean reward: 1282.18
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.54898595 3.53068018 2.64186923]
Mass are now:  [5.75579387 2.26801022 5.598091  ]
Timesteps: 188800, Mean reward: 1263.86
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.75579387 2.26801022 5.598091  ]
Mass are now:  [5.08123274 1.87632045 2.6593392 ]
Timesteps: 188900, Mean reward: 1231.95
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.08123274 1.87632045 2.6593392 ]
Mass are now:  [4.40562581 3.67091832 3.35703913]
Timesteps: 189000, Mean reward: 1299.34
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.40562581 3.67091832 3.35703913]
Mass are now:  [2.02192733 4.00787273 7.41525062]
Timesteps: 189100, Mean reward: 1272.70
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.02192733 4.00787273 7.41525062]
Mass are now:  [2.23257158 3.81644782 3.53063106]
Timesteps: 189200, Mean reward: 1397.99
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.23257158 3.81644782 3.53063106]
Mass are now:  [3.83817545 3.20810107 3.41317848]
Timesteps: 189300, Mean reward: 1374.67
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.83817545 3.20810107 3.41317848]
Mass are now:  [3.24432344 2.71051086 4.31872939]
Timesteps: 189400, Mean reward: 1327.78
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
