nohup: ignoring input
Timesteps: 100, Mean reward: 26.06
Timesteps: 117100, Mean reward: 1374.63
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.46681084 0.5019598  6.249998  ]
Mass are now:  [1.24885163 5.36300368 9.82943102]
Timesteps: 117200, Mean reward: 1386.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.24885163 5.36300368 9.82943102]
Mass are now:  [6.45057991 4.12463861 9.5168451 ]
Timesteps: 117300, Mean reward: 905.54
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.45057991 4.12463861 9.5168451 ]
Mass are now:  [0.00621937 0.20106838 5.58590184]
Timesteps: 117400, Mean reward: 1155.80
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.00621937 0.20106838 5.58590184]
Mass are now:  [0.94531499 3.55588835 3.13940308]
Timesteps: 117500, Mean reward: 1448.54
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.94531499 3.55588835 3.13940308]
Mass are now:  [5.16881437 4.63396749 8.18660855]
Timesteps: 117600, Mean reward: 1343.63
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.16881437 4.63396749 8.18660855]
Mass are now:  [6.18247114 1.19110074 8.76667539]
Timesteps: 117700, Mean reward: 1415.95
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.18247114 1.19110074 8.76667539]
Mass are now:  [6.32867897 2.13928251 5.21134787]
Timesteps: 117800, Mean reward: 1050.20
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.32867897 2.13928251 5.21134787]
Mass are now:  [6.94206599 1.37447563 4.10499309]
Timesteps: 117900, Mean reward: 1256.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.94206599 1.37447563 4.10499309]
Mass are now:  [7.23253999 2.65855562 4.9714819 ]
Timesteps: 118000, Mean reward: 1371.51
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.23253999 2.65855562 4.9714819 ]
Mass are now:  [5.83681844 3.26093566 3.69848054]
Timesteps: 118100, Mean reward: 1350.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.83681844 3.26093566 3.69848054]
Mass are now:  [0.63077761 3.77908238 9.10347461]
Timesteps: 118200, Mean reward: 1433.09
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.63077761 3.77908238 9.10347461]
Mass are now:  [3.74848256 4.52673645 5.44042913]
Timesteps: 118300, Mean reward: 1515.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.74848256 4.52673645 5.44042913]
Mass are now:  [6.70273342 0.02815457 9.96236309]
Timesteps: 118400, Mean reward: 1406.35
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.70273342 0.02815457 9.96236309]
Mass are now:  [7.33201042 1.8562004  3.1518844 ]
Timesteps: 118500, Mean reward: 1404.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.33201042 1.8562004  3.1518844 ]
Mass are now:  [4.38517766 3.38359462 4.31634367]
Timesteps: 118600, Mean reward: 1294.10
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.38517766 3.38359462 4.31634367]
Mass are now:  [5.37185106 4.18412837 5.5369508 ]
Timesteps: 118700, Mean reward: 1352.08
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.37185106 4.18412837 5.5369508 ]
Mass are now:  [1.8877182  4.08161544 8.94824502]
Timesteps: 118800, Mean reward: 1383.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.8877182  4.08161544 8.94824502]
Mass are now:  [7.07126972 3.38812284 5.44111714]
Timesteps: 118900, Mean reward: 1371.72
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.07126972 3.38812284 5.44111714]
Mass are now:  [0.88235663 0.9386774  6.02334194]
Timesteps: 119000, Mean reward: 1419.53
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.88235663 0.9386774  6.02334194]
Mass are now:  [1.15108551 4.76940257 3.56955251]
Timesteps: 119100, Mean reward: 1195.83
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.15108551 4.76940257 3.56955251]
Mass are now:  [4.92321499 4.22513068 9.3423213 ]
Timesteps: 119200, Mean reward: 1346.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.92321499 4.22513068 9.3423213 ]
Mass are now:  [5.73886321 3.58556333 8.58786796]
Timesteps: 119300, Mean reward: 1349.09
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.73886321 3.58556333 8.58786796]
Mass are now:  [0.45341663 1.1905228  1.84276511]
Timesteps: 119400, Mean reward: 1314.38
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.45341663 1.1905228  1.84276511]
Mass are now:  [2.03895045 1.08943196 1.72367107]
Timesteps: 119500, Mean reward: 1337.70
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.03895045 1.08943196 1.72367107]
Mass are now:  [2.84361376 2.058802   4.03699632]
Timesteps: 119600, Mean reward: 1295.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.84361376 2.058802   4.03699632]
Mass are now:  [6.58801776 1.33588913 5.80666842]
Timesteps: 119700, Mean reward: 1328.35
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.58801776 1.33588913 5.80666842]
Mass are now:  [5.55469763 0.64002602 2.35704785]
Timesteps: 119800, Mean reward: 1274.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.55469763 0.64002602 2.35704785]
Mass are now:  [3.48841853 2.91344707 2.60845326]
Timesteps: 119900, Mean reward: 1173.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.48841853 2.91344707 2.60845326]
Mass are now:  [0.16914284 3.31541618 2.50392934]
Timesteps: 120000, Mean reward: 1268.83
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.16914284 3.31541618 2.50392934]
Mass are now:  [4.50792773 0.82563221 7.51837393]
Timesteps: 120100, Mean reward: 1274.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.50792773 0.82563221 7.51837393]
Mass are now:  [2.04663776 5.39460628 6.67542619]
Timesteps: 120200, Mean reward: 1254.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.04663776 5.39460628 6.67542619]
Mass are now:  [4.05136315 4.60777199 2.16107489]
Timesteps: 120300, Mean reward: 1279.76
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.05136315 4.60777199 2.16107489]
Mass are now:  [1.23498128 3.81666406 6.09671602]
Timesteps: 120400, Mean reward: 1317.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.23498128 3.81666406 6.09671602]
Mass are now:  [3.19973367 4.87733825 1.3257833 ]
Timesteps: 120500, Mean reward: 1376.94
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.19973367 4.87733825 1.3257833 ]
Mass are now:  [5.50935702 0.93128998 8.09859129]
Timesteps: 120600, Mean reward: 1231.89
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.50935702 0.93128998 8.09859129]
Mass are now:  [1.49244341 1.47722692 0.76875363]
Timesteps: 120700, Mean reward: 1121.57
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.49244341 1.47722692 0.76875363]
Mass are now:  [7.51434346 1.1261308  8.61474336]
Timesteps: 120800, Mean reward: 1207.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.51434346 1.1261308  8.61474336]
Mass are now:  [4.52310974 2.74009134 6.0541967 ]
Timesteps: 120900, Mean reward: 1244.33
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.52310974 2.74009134 6.0541967 ]
Mass are now:  [5.66942    5.13594941 5.40510221]
Timesteps: 121000, Mean reward: 1295.25
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.66942    5.13594941 5.40510221]
Mass are now:  [5.28224354 0.47462963 2.53468735]
Timesteps: 121100, Mean reward: 1198.47
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.28224354 0.47462963 2.53468735]
Mass are now:  [5.15327636 3.35291387 1.98714909]
Timesteps: 121200, Mean reward: 1336.72
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.15327636 3.35291387 1.98714909]
Mass are now:  [0.3224818  3.89267264 5.42519512]
Timesteps: 121300, Mean reward: 1258.34
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.3224818  3.89267264 5.42519512]
Mass are now:  [6.70472077 0.41179689 8.01786601]
Timesteps: 121400, Mean reward: 1365.69
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.70472077 0.41179689 8.01786601]
Mass are now:  [4.13309947 0.47448485 0.68966597]
Timesteps: 121500, Mean reward: 1425.89
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.13309947 0.47448485 0.68966597]
Mass are now:  [4.83611917 3.64352    3.90836238]
Timesteps: 121600, Mean reward: 1231.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.83611917 3.64352    3.90836238]
Mass are now:  [3.89593163 2.99041945 8.33241497]
Timesteps: 121700, Mean reward: 995.07
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.89593163 2.99041945 8.33241497]
Mass are now:  [7.33394695 0.93060161 5.4620557 ]
Timesteps: 121800, Mean reward: 1010.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.33394695 0.93060161 5.4620557 ]
Mass are now:  [4.96900344 5.14932035 6.1300277 ]
Timesteps: 121900, Mean reward: 1211.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.96900344 5.14932035 6.1300277 ]
Mass are now:  [4.25954465 2.32303843 7.53825775]
Timesteps: 122000, Mean reward: 1316.62
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.25954465 2.32303843 7.53825775]
Mass are now:  [5.13522241 2.19645649 9.24500247]
Timesteps: 122100, Mean reward: 1093.47
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.13522241 2.19645649 9.24500247]
Mass are now:  [5.65645349 4.21099655 0.18689615]
Timesteps: 122200, Mean reward: 1109.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.65645349 4.21099655 0.18689615]
Mass are now:  [3.52057832 3.71211668 0.447273  ]
Timesteps: 122300, Mean reward: 1064.36
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.52057832 3.71211668 0.447273  ]
Mass are now:  [5.47515522 4.86818895 0.5527923 ]
Timesteps: 122400, Mean reward: 1004.89
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.47515522 4.86818895 0.5527923 ]
Mass are now:  [2.75141655 3.76300621 9.40745686]
Timesteps: 122500, Mean reward: 1116.14
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.75141655 3.76300621 9.40745686]
Mass are now:  [2.68808964 2.70288861 9.56503956]
Timesteps: 122600, Mean reward: 1105.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.68808964 2.70288861 9.56503956]
Mass are now:  [5.20428775 3.81864605 2.34025961]
Timesteps: 122700, Mean reward: 1129.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.20428775 3.81864605 2.34025961]
Mass are now:  [1.17290191 4.76389062 1.94810072]
Timesteps: 122800, Mean reward: 1083.25
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.17290191 4.76389062 1.94810072]
Mass are now:  [4.81340331 4.30652635 1.44334333]
Timesteps: 122900, Mean reward: 1040.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.81340331 4.30652635 1.44334333]
Mass are now:  [5.46430678 0.82856098 8.90224066]
Timesteps: 123000, Mean reward: 1090.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.46430678 0.82856098 8.90224066]
Mass are now:  [1.59574517 3.983402   7.10183644]
Timesteps: 123100, Mean reward: 1166.64
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.59574517 3.983402   7.10183644]
Mass are now:  [7.09183864 4.89380715 5.04781795]
Timesteps: 123200, Mean reward: 1172.45
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.09183864 4.89380715 5.04781795]
Mass are now:  [2.63919322 3.61609287 1.36085281]
Timesteps: 123300, Mean reward: 1240.79
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.63919322 3.61609287 1.36085281]
Mass are now:  [6.686593   0.7373932  4.34582557]
Timesteps: 123400, Mean reward: 1075.77
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.686593   0.7373932  4.34582557]
Mass are now:  [7.72871728 3.69921013 1.83602172]
Timesteps: 123500, Mean reward: 1123.76
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.72871728 3.69921013 1.83602172]
Mass are now:  [5.42685951 2.41414378 6.2359354 ]
Timesteps: 123600, Mean reward: 1144.94
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.42685951 2.41414378 6.2359354 ]
Mass are now:  [6.33033991 0.74753979 9.18482434]
Timesteps: 123700, Mean reward: 1033.03
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.33033991 0.74753979 9.18482434]
Mass are now:  [5.72092663 3.70265575 8.48818866]
Timesteps: 123800, Mean reward: 1026.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.72092663 3.70265575 8.48818866]
Mass are now:  [5.66774526 1.47012486 5.63168452]
Timesteps: 123900, Mean reward: 1087.65
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.66774526 1.47012486 5.63168452]
Mass are now:  [2.10359568 4.99169976 2.44540825]
Timesteps: 124000, Mean reward: 1099.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.10359568 4.99169976 2.44540825]
Mass are now:  [4.16395101 2.35018245 6.05785256]
Timesteps: 124100, Mean reward: 1226.26
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.16395101 2.35018245 6.05785256]
Mass are now:  [4.7456427  2.89346035 4.56677431]
Timesteps: 124200, Mean reward: 1136.75
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.7456427  2.89346035 4.56677431]
Mass are now:  [4.14224032 0.94348804 8.6538227 ]
Timesteps: 124300, Mean reward: 252.06
Timesteps: 124400, Mean reward: 1019.10
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.14224032 0.94348804 8.6538227 ]
Mass are now:  [3.74404893 0.61816276 8.34021656]
Timesteps: 124500, Mean reward: 1059.62
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.74404893 0.61816276 8.34021656]
Mass are now:  [1.20340215 2.97024244 4.08081241]
Timesteps: 124600, Mean reward: 983.74
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.20340215 2.97024244 4.08081241]
Mass are now:  [4.57391876 5.02537677 7.62684311]
Timesteps: 124700, Mean reward: 823.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.57391876 5.02537677 7.62684311]
Mass are now:  [4.54415203 1.07461996 3.2731242 ]
Timesteps: 124800, Mean reward: 1114.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.54415203 1.07461996 3.2731242 ]
Mass are now:  [5.47805936 5.3163072  6.93211011]
Timesteps: 124900, Mean reward: 971.25
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.47805936 5.3163072  6.93211011]
Mass are now:  [5.64142897 5.41019567 5.94716655]
Timesteps: 125000, Mean reward: 1089.13
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.64142897 5.41019567 5.94716655]
Mass are now:  [4.51103038 1.52584889 8.6910602 ]
Timesteps: 125100, Mean reward: 1265.38
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.51103038 1.52584889 8.6910602 ]
Mass are now:  [0.34755716 3.0032116  2.15819292]
Timesteps: 125200, Mean reward: 380.70
Timesteps: 125300, Mean reward: 1039.94
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.34755716 3.0032116  2.15819292]
Mass are now:  [2.96271002 3.58853239 1.99038654]
Timesteps: 125400, Mean reward: 1170.82
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.96271002 3.58853239 1.99038654]
Mass are now:  [5.30419172 4.83342181 2.71803862]
Timesteps: 125500, Mean reward: 1325.72
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.30419172 4.83342181 2.71803862]
Mass are now:  [3.81686251 4.97865354 3.03864271]
Timesteps: 125600, Mean reward: 1313.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.81686251 4.97865354 3.03864271]
Mass are now:  [5.70799573 3.1449086  6.45815308]
Timesteps: 125700, Mean reward: 1089.64
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.70799573 3.1449086  6.45815308]
Mass are now:  [0.52325374 1.15395734 8.22759092]
Timesteps: 125800, Mean reward: 964.85
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.52325374 1.15395734 8.22759092]
Mass are now:  [5.1088915  2.61509692 7.0925838 ]
Timesteps: 125900, Mean reward: 948.77
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.1088915  2.61509692 7.0925838 ]
Mass are now:  [1.37845755 1.79178027 0.18511555]
Timesteps: 126000, Mean reward: 1038.51
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.37845755 1.79178027 0.18511555]
Mass are now:  [4.89418751 0.42884546 8.54080009]
Timesteps: 126100, Mean reward: 923.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.89418751 0.42884546 8.54080009]
Mass are now:  [0.15912701 2.49589953 1.70903829]
Timesteps: 126200, Mean reward: 1018.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.15912701 2.49589953 1.70903829]
Mass are now:  [ 2.33544969  3.17713355 10.09648177]
Timesteps: 126300, Mean reward: 1030.11
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [ 2.33544969  3.17713355 10.09648177]
Mass are now:  [4.77811206 2.38507907 5.78948108]
Timesteps: 126400, Mean reward: 1013.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.77811206 2.38507907 5.78948108]
Mass are now:  [6.91216739 0.43252498 5.60294578]
Timesteps: 126500, Mean reward: 1019.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.91216739 0.43252498 5.60294578]
Mass are now:  [4.5021724  4.73335097 7.25052168]
Timesteps: 126600, Mean reward: 931.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.5021724  4.73335097 7.25052168]
Mass are now:  [1.59308358 1.08806817 7.37360311]
Timesteps: 126700, Mean reward: 938.17
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.59308358 1.08806817 7.37360311]
Mass are now:  [6.52157393 0.89132803 4.7181338 ]
Timesteps: 126800, Mean reward: 903.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.52157393 0.89132803 4.7181338 ]
Mass are now:  [6.30032573 0.04529894 1.42860088]
Timesteps: 126900, Mean reward: 966.88
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.30032573 0.04529894 1.42860088]
Mass are now:  [2.30993485 0.20757049 4.68031313]
Timesteps: 127000, Mean reward: 1069.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.30993485 0.20757049 4.68031313]
Mass are now:  [4.63848041 1.25915231 0.32227634]
Timesteps: 127100, Mean reward: 460.83
Timesteps: 127200, Mean reward: 1205.92
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.63848041 1.25915231 0.32227634]
Mass are now:  [4.11172668 4.70311036 6.06886474]
Timesteps: 127300, Mean reward: 677.78
Timesteps: 127400, Mean reward: 258.37
Timesteps: 127500, Mean reward: 888.34
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.11172668 4.70311036 6.06886474]
Mass are now:  [6.10341806 0.24356162 1.68005917]
Timesteps: 127600, Mean reward: 231.65
Timesteps: 127700, Mean reward: 986.81
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.10341806 0.24356162 1.68005917]
Mass are now:  [7.77756828 4.56156453 8.46825886]
Timesteps: 127800, Mean reward: 241.32
Timesteps: 127900, Mean reward: 255.01
Timesteps: 128000, Mean reward: 246.40
Timesteps: 128100, Mean reward: 250.82
Timesteps: 128200, Mean reward: 249.04
Timesteps: 128300, Mean reward: 253.50
Timesteps: 128400, Mean reward: 243.92
Timesteps: 128500, Mean reward: 249.55
Timesteps: 128600, Mean reward: 264.57
Timesteps: 128700, Mean reward: 263.43
Timesteps: 128800, Mean reward: 244.85
Timesteps: 128900, Mean reward: 604.95
Timesteps: 129000, Mean reward: 264.71
Timesteps: 129100, Mean reward: 258.47
Timesteps: 129200, Mean reward: 1135.92
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.77756828 4.56156453 8.46825886]
Mass are now:  [5.34631282 2.44867238 9.0947308 ]
Timesteps: 129300, Mean reward: 256.60
Timesteps: 129400, Mean reward: 1148.66
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.34631282 2.44867238 9.0947308 ]
Mass are now:  [7.25877314 3.98535419 7.27868908]
Timesteps: 129500, Mean reward: 1258.14
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.25877314 3.98535419 7.27868908]
Mass are now:  [0.9487597  0.99329529 6.68870531]
Timesteps: 129600, Mean reward: 613.54
Timesteps: 129700, Mean reward: 1234.41
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.9487597  0.99329529 6.68870531]
Mass are now:  [5.81140288 3.09877019 3.32106734]
Timesteps: 129800, Mean reward: 261.61
Timesteps: 129900, Mean reward: 251.48
Timesteps: 130000, Mean reward: 234.70
Timesteps: 130100, Mean reward: 1196.34
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.81140288 3.09877019 3.32106734]
Mass are now:  [6.95007706 4.7863512  5.38600693]
Timesteps: 130200, Mean reward: 961.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.95007706 4.7863512  5.38600693]
Mass are now:  [3.01252111 1.61210958 2.84498919]
Timesteps: 130300, Mean reward: 1180.32
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.01252111 1.61210958 2.84498919]
Mass are now:  [0.48925885 3.11123451 4.80099924]
Timesteps: 130400, Mean reward: 587.47
Timesteps: 130500, Mean reward: 1143.06
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.48925885 3.11123451 4.80099924]
Mass are now:  [1.87001531 2.67315971 4.92730299]
Timesteps: 130600, Mean reward: 1018.29
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.87001531 2.67315971 4.92730299]
Mass are now:  [1.88745301 1.47670652 5.30557973]
Timesteps: 130700, Mean reward: 1266.79
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.88745301 1.47670652 5.30557973]
Mass are now:  [6.52074693 3.8948452  7.86464293]
Timesteps: 130800, Mean reward: 550.46
Timesteps: 130900, Mean reward: 1158.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.52074693 3.8948452  7.86464293]
Mass are now:  [6.25446267 5.07930714 6.90763336]
Timesteps: 131000, Mean reward: 1103.47
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.25446267 5.07930714 6.90763336]
Mass are now:  [1.90212271 0.12781227 5.08926213]
Timesteps: 131100, Mean reward: 1241.44
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.90212271 0.12781227 5.08926213]
Mass are now:  [3.61755691 2.09184768 5.09093302]
Timesteps: 131200, Mean reward: 1018.85
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.61755691 2.09184768 5.09093302]
Mass are now:  [1.28009867 3.80419425 0.70912183]
Timesteps: 131300, Mean reward: 1170.63
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.28009867 3.80419425 0.70912183]
Mass are now:  [6.29201063 4.36855346 7.93450446]
Timesteps: 131400, Mean reward: 1220.31
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.29201063 4.36855346 7.93450446]
Mass are now:  [0.26172939 1.29199845 4.94934079]
Timesteps: 131500, Mean reward: 355.48
Timesteps: 131600, Mean reward: 1202.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.26172939 1.29199845 4.94934079]
Mass are now:  [6.88863107 1.53805047 9.31046636]
Timesteps: 131700, Mean reward: 1263.91
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.88863107 1.53805047 9.31046636]
Mass are now:  [0.9123345  2.60666424 5.9556711 ]
Timesteps: 131800, Mean reward: 979.85
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.9123345  2.60666424 5.9556711 ]
Mass are now:  [6.36358313 4.46093453 3.77289696]
Timesteps: 131900, Mean reward: 1203.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.36358313 4.46093453 3.77289696]
Mass are now:  [3.33377435 3.4170444  8.13272407]
Timesteps: 132000, Mean reward: 1013.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.33377435 3.4170444  8.13272407]
Mass are now:  [4.51295818 1.35354663 4.01404211]
Timesteps: 132100, Mean reward: 1038.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.51295818 1.35354663 4.01404211]
Mass are now:  [0.52299176 4.80535353 7.92024562]
Timesteps: 132200, Mean reward: 1419.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.52299176 4.80535353 7.92024562]
Mass are now:  [6.21461203 3.45231671 8.01077864]
Timesteps: 132300, Mean reward: 1198.68
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.21461203 3.45231671 8.01077864]
Mass are now:  [7.48293576 3.08023957 8.42636374]
Timesteps: 132400, Mean reward: 1484.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.48293576 3.08023957 8.42636374]
